tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_types,decimal_rating,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,retweeted,followers_count
806542213899489280,2016-12-07 16:53:43 +0000,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,,1.1,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,vizsla,0.938617,True,brittany_spaniel,0.0367389,True,chesapeake_bay_retriever,0.00397149,True,2752,11363,False,3200897
805932879469572096,2016-12-06 00:32:26 +0000,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,,1.2,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,norwegian_elkhound,0.657967,True,keeshond,0.319136,True,leonberg,0.00794674,True,2209,9178,False,3200897
805826884734976000,2016-12-05 17:31:15 +0000,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,,1.2,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,siberian_husky,0.248926,True,american_staffordshire_terrier,0.0983133,True,eskimo_dog,0.0801885,True,2132,7335,False,3200897
805520635690676224,2016-12-04 21:14:20 +0000,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,,1.3,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,malinois,0.643147,True,german_shepherd,0.186642,True,border_terrier,0.109345,True,1905,6368,False,3200897
805207613751304193,2016-12-04 00:30:29 +0000,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,,1.2,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,pembroke,0.244705,True,rhodesian_ridgeback,0.1804609999999999,True,cardigan,0.0946636999999999,True,1972,8680,False,3200897
804738756058218496,2016-12-02 17:27:25 +0000,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,,1.2,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,tibetan_mastiff,0.91579,True,german_shepherd,0.0624797,True,leonberg,0.00829749,True,4480,15326,False,3200897
803773340896923648,2016-11-30 01:31:12 +0000,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,puppo,1.2,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature_pinscher,0.817066,True,redbone,0.0597065,True,irish_terrier,0.0341952,True,3220,11203,False,3200897
803276597545603072,2016-11-28 16:37:19 +0000,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,,1.1,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,pembroke,0.457086,True,chow,0.307801,True,golden_retriever,0.0499881999999999,True,2887,11207,False,3200897
802952499103731712,2016-11-27 19:09:28 +0000,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,,1.2,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,chow,0.944032,True,golden_retriever,0.0172398,True,pomeranian,0.0120848,True,2336,10085,False,3200897
802572683846291456,2016-11-26 18:00:13 +0000,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,,1.2,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden_retriever,0.610171,True,labrador_retriever,0.173252,True,cocker_spaniel,0.1632569999999999,True,2926,9959,False,3200897
802239329049477120,2016-11-25 19:55:35 +0000,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,Loki,puppo,1.2,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,eskimo_dog,0.482498,True,siberian_husky,0.3357739999999999,True,malamute,0.134589,True,3040,10132,False,3200898
801958328846974976,2016-11-25 01:18:59 +0000,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,,1.2,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,staffordshire_bullterrier,0.327887,True,american_staffordshire_terrier,0.271916,True,labrador_retriever,0.247619,True,1992,8608,False,3200898
801538201127157760,2016-11-23 21:29:33 +0000,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,,1.2,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,pembroke,0.550506,True,cardigan,0.306612,True,shetland_sheepdog,0.0542299999999999,True,2391,9141,False,3200898
801167903437357056,2016-11-22 20:58:07 +0000,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,,1.3,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker_spaniel,0.74022,True,dandie_dinmont,0.0616044999999999,True,english_setter,0.0413314,True,6961,27386,False,3200898
801115127852503040,2016-11-22 17:28:25 +0000,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,doggo,1.2,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,dalmatian,0.823356,True,english_setter,0.0946018999999999,True,bluetick,0.0219534,True,2429,8992,False,3200898
800751577355128832,2016-11-21 17:23:47 +0000,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,Mauve,,1.2,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,cocker_spaniel,0.771984,True,miniature_poodle,0.0766528,True,toy_poodle,0.0396183,True,3214,11701,False,3200898
800513324630806528,2016-11-21 01:37:04 +0000,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,,1.1,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,pembroke,0.8289040000000001,True,cardigan,0.167373,True,chihuahua,0.0007659339999999,True,3495,14685,False,3200898
800388270626521089,2016-11-20 17:20:08 +0000,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,Doc,floofer,1.2,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden_retriever,0.35986,True,pembroke,0.194207,True,collie,0.154603,True,3265,12456,False,3200898
800141422401830912,2016-11-20 00:59:15 +0000,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,,1.3,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden_retriever,0.938048,True,kuvasz,0.0251195,True,labrador_retriever,0.0229773,True,2980,17092,False,3200898
799757965289017345,2016-11-18 23:35:32 +0000,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13,10,Sobe,doggo,1.3,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,border_collie,0.442534,True,collie,0.288684,True,shetland_sheepdog,0.196399,True,2506,9390,False,3200898
799422933579902976,2016-11-18 01:24:14 +0000,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,,1.2,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,miniature_pinscher,0.58363,True,redbone,0.276095,True,toy_terrier,0.0185500999999999,True,2213,8965,False,3200898
799297110730567681,2016-11-17 17:04:16 +0000,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,Jeffrey,,1.1,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute,0.985028,True,siberian_husky,0.00583442,True,eskimo_dog,0.00544281,True,3227,11065,False,3200898
799063482566066176,2016-11-17 01:35:54 +0000,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,,1.1,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,norfolk_terrier,0.334436,True,norwich_terrier,0.231573,True,australian_terrier,0.214203,True,2863,9058,False,3200898
798933969379225600,2016-11-16 17:01:16 +0000,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,,1.2,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,siberian_husky,0.703224,True,eskimo_dog,0.229351,True,malamute,0.0443508,True,5203,14712,False,3200898
798925684722855936,2016-11-16 16:28:21 +0000,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,,1.1,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,west_highland_white_terrier,0.539463,True,cairn,0.184897,True,norfolk_terrier,0.163024,True,1663,8246,False,3200898
798209839306514432,2016-11-14 17:03:50 +0000,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,,1.3,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,pekinese,0.524583,True,shih-tzu,0.102931,True,pomeranian,0.0978931,True,2954,11548,False,3200900
797545162159308800,2016-11-12 21:02:38 +0000,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,,1.2,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,pembroke,0.954089,True,cardigan,0.0336439,True,papillon,0.00973566,True,5656,16198,False,3200900
797236660651966464,2016-11-12 00:36:46 +0000,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,,1.2,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,collie,0.767005,True,border_collie,0.100844,True,kelpie,0.0483681,True,7726,22328,False,3200900
796865951799083009,2016-11-11 00:03:42 +0000,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,,1.2,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,cardigan,0.8391290000000001,True,boston_bull,0.0806985,True,pembroke,0.034505,True,2198,8564,False,3200900
796759840936919040,2016-11-10 17:02:03 +0000,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,,1.1,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,american_staffordshire_terrier,0.463996,True,staffordshire_bullterrier,0.155566,True,weimaraner,0.137587,True,3562,13256,False,3200900
794332329137291264,2016-11-04 00:15:59 +0000,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,,1.2,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,samoyed,0.988307,True,malamute,0.00490635,True,great_pyrenees,0.00290129,True,3088,10686,False,3200900
793962221541933056,2016-11-02 23:45:19 +0000,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,,1.2,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,staffordshire_bullterrier,0.0164967,True,5711,18910,False,3200900
793845145112371200,2016-11-02 16:00:06 +0000,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,,1.3,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,old_english_sheepdog,0.7652770000000001,True,bedlington_terrier,0.1127529999999999,True,kerry_blue_terrier,0.0476616999999999,True,2187,10295,False,3200900
793601777308463104,2016-11-01 23:53:02 +0000,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,,1.2,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,miniature_pinscher,0.538981,True,chihuahua,0.21783,True,toy_terrier,0.0891487,True,1908,8926,False,3200900
793500921481273345,2016-11-01 17:12:16 +0000,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,,1.2,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,golden_retriever,0.3261219999999999,True,labrador_retriever,0.219904,True,chesapeake_bay_retriever,0.163366,True,2786,11953,False,3200900
793271401113350145,2016-11-01 02:00:14 +0000,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,,1.2,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,siberian_husky,0.2316949999999999,True,eskimo_dog,0.206749,True,pembroke,0.0701195,True,2763,9677,False,3200900
793241302385262592,2016-11-01 00:00:38 +0000,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,,1.3,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,golden_retriever,0.559308,True,labrador_retriever,0.3902219999999999,True,cocker_spaniel,0.0363157,True,3812,11780,False,3200901
793226087023144960,2016-10-31 23:00:11 +0000,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,,1.1,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,wire-haired_fox_terrier,0.456047,True,lakeland_terrier,0.273428,True,english_springer,0.0836433,True,3338,11001,False,3200901
793195938047070209,2016-10-31 21:00:23 +0000,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,puppo,1.2,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,labrador_retriever,0.654762,True,golden_retriever,0.0741,True,chihuahua,0.0423393,True,6547,17063,False,3200901
793180763617361921,2016-10-31 20:00:05 +0000,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,,1.1,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,lakeland_terrier,0.266824,True,irish_terrier,0.218783,True,airedale,0.13296,True,2310,7740,False,3200901
793150605191548928,2016-10-31 18:00:14 +0000,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,,1.1,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,italian_greyhound,0.193869,True,bluetick,0.16038,True,standard_poodle,0.1259819999999999,True,1984,6909,False,3200901
793120401413079041,2016-10-31 16:00:13 +0000,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,,1.1,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,labrador_retriever,0.7249439999999999,True,golden_retriever,0.169744,True,kuvasz,0.0355023,True,4551,14202,False,3200901
792773781206999040,2016-10-30 17:02:53 +0000,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,,1.2,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,yorkshire_terrier,0.912804,True,silky_terrier,0.0678225,True,australian_terrier,0.00445069,True,1963,8209,False,3200901
792394556390137856,2016-10-29 15:55:58 +0000,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,,1.2,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,cocker_spaniel,0.746387,True,irish_setter,0.0916151,True,miniature_poodle,0.0610781999999999,True,4998,15128,False,3200901
791406955684368384,2016-10-26 22:31:36 +0000,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,,1.2,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,pembroke,0.972629,True,cardigan,0.0270259,True,basenji,0.000152502,True,4797,14670,False,3200901
791312159183634433,2016-10-26 16:14:55 +0000,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,,1.2,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,miniature_pinscher,0.892925,True,toy_terrier,0.0955238,True,doberman,0.00354426,True,2963,9841,False,3200901
790987426131050500,2016-10-25 18:44:32 +0000,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,,1.2,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,cocker_spaniel,0.349195,True,flat-coated_retriever,0.309535,True,newfoundland,0.104768,True,2483,11089,False,3200901
790698755171364864,2016-10-24 23:37:28 +0000,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,,1.2,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,bernese_mountain_dog,0.996541,True,entlebucher,0.00105698,True,appenzeller,0.000997907,True,2203,9158,False,3200901
790337589677002753,2016-10-23 23:42:19 +0000,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,,1.2,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,pembroke,0.658808,True,cardigan,0.153096,True,toy_terrier,0.102299,True,2167,8740,False,3200901
790277117346975746,2016-10-23 19:42:02 +0000,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,,1.1,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,labrador_retriever,0.427742,True,great_dane,0.190503,True,curly-coated_retriever,0.146427,True,3732,14081,False,3200901
789599242079838210,2016-10-21 22:48:24 +0000,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,,1.2,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,chesapeake_bay_retriever,0.8788219999999999,True,beagle,0.0185703,True,labrador_retriever,0.0174985,True,2279,7620,False,3200901
789530877013393408,2016-10-21 18:16:44 +0000,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,,1.2,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,schipperke,0.363272,True,kelpie,0.197021,True,norwegian_elkhound,0.151024,True,3942,13188,False,3200901
789268448748703744,2016-10-21 00:53:56 +0000,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,,1.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,malamute,0.81286,True,siberian_husky,0.120853,True,eskimo_dog,0.0242692999999999,True,3014,10196,False,3200901
789137962068021249,2016-10-20 16:15:26 +0000,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,,1.2,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,chihuahua,0.746135,True,pekinese,0.0703834,True,pembroke,0.0492369,True,3244,10875,False,3200901
788412144018661376,2016-10-18 16:11:17 +0000,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,,1.1,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,golden_retriever,0.805238,True,labrador_retriever,0.113798,True,brittany_spaniel,0.0385587,True,5990,16060,False,3200901
788150585577050112,2016-10-17 22:51:57 +0000,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,,1.3,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,chow,0.814145,True,pomeranian,0.112704,True,chihuahua,0.0158832,True,1510,6865,False,3200901
